Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003
530010805100101;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;341;1190;3,49
530010805100102;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;205;728;3,55
530010805100103;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;256;910;3,55
530010805100104;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;222;686;3,09
530010805100105;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;173;651;3,76
530010805100106;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;150;572;3,81
530010805100107;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;235;778;3,31
530010805100108;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;209;766;3,67
530010805100109;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;229;766;3,34
530010805100110;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;196;699;3,57
530010805100111;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;158;582;3,68
530010805100112;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;250;954;3,82
530010805100113;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;234;819;3,5
530010805100114;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;165;554;3,36
530010805100115;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;210;788;3,75
530010805100116;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;130;448;3,45
530010805100117;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;120;405;3,38
530010805100118;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;244;917;3,76
530010805100119;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;175;619;3,54
530010805100120;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;246;823;3,35
530010805100121;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;214;708;3,31
530010805100122;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;152;567;3,73
530010805100123;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";8;N;10;36;3,6
530010805100124;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";8;N;177;569;3,21
530010805100125;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;109;418;3,83
530010805100126;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;130;498;3,83
530010805100127;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";2;N;13;69;5,31
530010805100128;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;151;455;3,01
530010805100129;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;300;616;2,05
530010805100130;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;108;408;3,78
530010805100131;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;166;577;3,48
530010805100132;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;230;822;3,57
530010805100133;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;166;621;3,74
530010805100134;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;S;255;1004;3,94
530010805100135;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;537;1717;3,2
530010805100136;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;186;602;3,24
530010805100137;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;84;287;3,42
530010805100138;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;248;889;3,58
530010805100139;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;127;454;3,57
530010805100140;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;230;836;3,63
530010805100141;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;144;502;3,49
530010805100142;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;183;621;3,39
530010805100143;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;210;732;3,49
530010805100144;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;146;516;3,53
530010805100145;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;96;208;2,17
530010805100146;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;188;655;3,48
530010805100147;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;113;429;3,8
530010805100148;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;240;830;3,46
530010805100149;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;255;928;3,64
530010805100150;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;220;808;3,67
530010805100151;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;233;818;3,51
530010805100152;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;256;869;3,39
530010805100153;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;224;745;3,33
530010805100154;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;232;837;3,61
530010805100155;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;219;802;3,66
530010805100156;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;197;746;3,79
530010805100157;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;237;890;3,76
530010805100158;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;254;1001;3,94
530010805100159;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;224;754;3,37
530010805100160;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;164;552;3,37
530010805100161;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;278;954;3,43
530010805100162;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;283;993;3,51
530010805100163;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;264;949;3,59
530010805100164;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;258;934;3,62
530010805100165;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;265;906;3,42
530010805100166;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;256;877;3,43
530010805100167;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;263;923;3,51
530010805100168;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;265;993;3,75
530010805100169;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;168;595;3,54
530010805100170;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;122;434;3,56
530010805100171;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;223;722;3,24
530010805100172;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;239;891;3,73
530010805100173;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;171;637;3,73
530010805100174;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;185;626;3,38
530010805100175;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;245;840;3,43
530010805100176;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;243;866;3,56
530010805100177;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;304;1108;3,64
530010805100178;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;176;610;3,47
530010805100179;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;177;644;3,64
530010805100180;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;298;1026;3,44
530010805100181;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;203;715;3,52
530010805100182;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;249;900;3,61
530010805100183;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080510;"SOBRADINHO";5300108000;"BRASÍLIA (todos os setores)";1;N;243;870;3,58
